user_id,skill_name,opportunity,attempt_count,ms_first_response,overlap_time,hint_count,correct
78910,Percent Of,1,1,33146,33146,0,1
77963,Conversion of Fraction Decimals Percents,7,1,16266,16266,0,1
78593,Volume Rectangular Prism,104,1,41274,41274,0,1
78537,Volume Rectangular Prism,4,1,56898,56898,0,1
78496,Area Rectangle,61,2,60435,83868,2,0
78565,Equation Solving More Than Two Steps,3,2,141606,152870,0,0
79419,Proportion,18,1,10906,10906,0,1
78589,Greatest Common Factor,64,2,0,28152,0,0
78969,Circumference ,2,7,201875,330437,4,0
78978,Table,25,1,88286,88286,0,1
87117,Addition and Subtraction Fractions,22,5,37797,79141,4,0
79032,Equation Solving Two or Fewer Steps,58,1,25031,25031,0,1
78899,Area Triangle,107,1,65663,65663,0,1
78540,Area Rectangle,68,1,31265,31265,0,1
78976,Unit Rate,10,1,178576,178581,0,0
78778,Multiplication Fractions,14,2,23609,44891,0,0
78588,Volume Rectangular Prism,106,2,85005,92048,3,0
78982,Unit Conversion Within a System,4,1,29452,29452,0,1
77118,Multiplication and Division Integers,2440,1,4016,4016,0,1
79031,Addition Whole Numbers,7,2,35580,48443,0,0
83248,Addition and Subtraction Integers,104,1,17909,17909,0,1
96289,Circumference ,1,1,160772,160772,0,1
96216,Counting Methods,8,0,2796,2796,0,0
77955,Conversion of Fraction Decimals Percents,41,1,31970,31970,0,1
81604,Area Irregular Figure,4,1,7969,7969,0,0
96278,Subtraction Whole Numbers,4,1,108663,108726,0,0
83640,Ordering Fractions,1,1,15997,16010,0,0
92245,Finding Slope From Equation,79,1,3774,3774,0,1
96253,Solving for a variable,3,1,36913,46772,4,0
79066,Equation Solving Two or Fewer Steps,65,1,7616,7616,0,1
91265,Probability of a Single Event,12,2,3817,5753,0,0
72378,Scientific Notation,4,1,10805,10805,0,1
77899,Addition and Subtraction Integers,324,1,3541,3541,0,1
79688,Exponents,11,1,5129,5129,0,1
77118,Multiplication and Division Integers,361,1,5507,5507,0,1
73962,Square Root,11,1,31247,31247,0,1
83204,Multiplication Fractions,5,2,74589,84526,2,0
88971,Multiplication and Division Integers,27,1,1594,5594,4,0
92249,"Parts of a Polyomial, Terms, Coefficient, Monomial, Exponent, Variable",599,1,3799,3799,0,1
78949,Conversion of Fraction Decimals Percents,19,1,4687,4687,0,1
79672,Scatter Plot,3,2,19196,22706,0,0
83952,Probability of Two Distinct Events,5,2,72875,97968,4,0
78540,Percent Of,24,1,54341,54341,0,1
96298,Mode,1,1,33235,33235,0,1
83240,Ordering Integers,4,1,9251,9251,0,1
79054,Circle Graph,1,2,29571,32543,0,0
96212,Addition and Subtraction Positive Decimals,4,1,34688,34688,0,1
79602,Division Fractions,2,1,14968,14968,0,1
86556,Write Linear Equation from Graph,154,1,6500,6500,0,1
96263,Perimeter of a Polygon,8,1,13500,13500,0,1
78521,Volume Cylinder,72,2,168315,191327,3,0
96264,Equation Solving Two or Fewer Steps,3,1,42901,42901,0,1
78884,Equation Solving Two or Fewer Steps,11,3,39065,87208,0,0
79579,Probability of Two Distinct Events,4,1,161063,161063,0,1
80988,Mean,1,1,24155,35983,3,0
77118,Addition and Subtraction Integers,2676,1,3869,3869,0,1
79217,Addition and Subtraction Fractions,4,3,29953,73078,1,0
96218,Subtraction Whole Numbers,4,1,922170,922170,0,1
81470,Probability of Two Distinct Events,56,1,21247,26364,3,0
79013,Pythagorean Theorem,15,1,171738,171738,0,1
82026,Translations,2,1,18964,18964,0,1
82481,Median,6,1,4584,4584,0,1
70688,Addition and Subtraction Integers,6,2,9695,18119,0,0
78545,Volume Cylinder,69,1,170163,170163,0,1
96223,Write Linear Equation from Graph,37,1,5121,5121,0,1
88176,Addition and Subtraction Positive Decimals,18,1,13635,13635,0,1
78493,Venn Diagram,11,1,54559,54559,0,1
78558,Percent Of,220,1,74328,74328,0,1
78840,Circle Graph,11,1,58819,58819,0,1
78209,Equation Solving Two or Fewer Steps,4,1,15705,15705,0,1
78516,Percent Of,115,1,34448,34448,0,1
96294,Probability of Two Distinct Events,29,1,33675,33675,0,1
79075,Solving for a variable,4,1,18247,18247,0,1
81541,Scatter Plot,4,1,7207,7207,0,1
81446,Absolute Value,16,1,4578,4578,0,1
78906,Area Triangle,1,1,31207,31207,0,1
96267,Unit Rate,4,1,58593,58593,0,1
96271,Write Linear Equation from Graph,76,1,13457,13457,0,1
78569,Volume Rectangular Prism,122,1,60226,60226,0,1
79762,Median,2,1,250684,250684,0,1
78499,Percent Of,19,6,57917,162155,1,0
79425,Least Common Multiple,3,1,83922,83922,0,1
87132,Median,8,1,118077,118077,0,1
78974,Absolute Value,7,1,2219,2219,0,1
85579,Equation Solving More Than Two Steps,6,1,66983,66983,0,1
81488,Median,2,2,5996,45478,1,0
78532,Volume Rectangular Prism,61,1,119111,119111,0,1
78591,Area Parallelogram,16,1,36636,36636,0,1
79264,Equation Solving More Than Two Steps,52,1,3060,3060,0,1
79070,Solving Inequalities,2,1,63422,63422,0,1
78591,Volume Cylinder,104,1,101154,101154,0,1
79776,Circle Graph,7,2,32052,53216,1,0
78764,Area Triangle,117,1,100894,100894,0,1
78544,Percent Of,133,1,201894,411561,1,0
90520,Probability of Two Distinct Events,13,8,52280,63077,0,0
92249,Angles on Parallel Lines Cut by a Transversal,209,1,3969,3969,0,1
79005,Circle Graph,23,3,55343,74374,2,0
84562,Equation Solving Two or Fewer Steps,31,1,18882,18897,0,0
78568,Venn Diagram,135,1,47456,47456,0,1
78555,Percent Of,50,1,62145,62145,0,1
83939,Equation Solving Two or Fewer Steps,32,2,43937,70009,0,0
78588,Greatest Common Factor,172,1,96028,133392,3,0
78981,Equation Solving Two or Fewer Steps,43,2,10537,14527,0,0
79067,Equation Solving Two or Fewer Steps,26,1,46215,46215,0,1
78522,Volume Rectangular Prism,157,1,7002,7002,0,1
78564,Volume Rectangular Prism,61,1,71467,71467,0,1
82617,Equation Solving Two or Fewer Steps,9,3,14156,19624,0,0
78411,Proportion,9,1,18032,18032,0,1
83641,Division Fractions,1,1,76654,76654,0,1
92250,Addition and Subtraction Integers,850,1,7799,7799,0,1
77118,Addition and Subtraction Integers,455,1,8471,8471,0,1
78544,Area Triangle,204,2,42190,102955,0,0
78092,Equation Solving Two or Fewer Steps,12,1,18255,18255,0,1
79333,Area Rectangle,9,1,120657,120657,0,1
88142,Addition and Subtraction Fractions,5,1,4030,8956,3,0
80717,Mean,5,1,66079,66141,0,0
96217,Mode,5,1,9571,9571,0,1
70708,Unit Rate,17,1,64467,64467,0,1
78521,Area Rectangle,171,1,11857,11857,0,1
90817,Conversion of Fraction Decimals Percents,13,1,10689,10689,0,1
79014,Median,4,1,169163,169163,0,1
79013,Write Linear Equation from Situation,3,1,19462,19462,0,1
78548,Percent Of,5,1,150912,150912,0,1
78541,Volume Cylinder,118,0,15,15,0,1
78978,Volume Rectangular Prism,2,1,18580,18580,0,1
78516,Greatest Common Factor,22,1,124422,124422,0,1
96225,Equation Solving Two or Fewer Steps,21,1,11210,11210,0,1
78993,Conversion of Fraction Decimals Percents,112,2,78047,135593,0,0
78531,Volume Cylinder,125,4,48064,127937,2,0
78987,Subtraction Whole Numbers,17,1,147570,147570,0,1
78542,Volume Cylinder,4,1,110117,110117,0,1
96243,Circumference ,1,1,21387,21387,0,1
88179,Addition and Subtraction Positive Decimals,25,1,8855,8855,0,1
79031,Surface Area Rectangular Prism,2,2,47960,231777,2,0
88177,Addition and Subtraction Fractions,5,1,15657,15657,0,1
96219,Solving for a variable,2,3,48953,164093,0,0
79022,Nets of 3D Figures,1,1,33308,33308,0,1
79246,Finding Percents,2,1,9110,9110,0,1
78915,Multiplication Fractions,1,1,116547,116547,0,1
83253,Addition and Subtraction Integers,28,4,3812,32386,1,0
78504,Area Triangle,56,1,35053,35053,0,1
79012,Pythagorean Theorem,4,1,202806,202806,0,1
78874,Area Trapezoid,13,1,86980,86980,0,1
79033,Venn Diagram,3,1,29126,29126,0,1
79017,Ordering Integers,4,1,5611,5611,0,1
83257,Multiplication and Division Integers,7,1,7141,7141,0,1
92250,Addition and Subtraction Integers,611,1,1406,6991,3,0
83936,Addition and Subtraction Fractions,4,1,2031,11349,3,0
85456,Equation Solving Two or Fewer Steps,21,1,11518,11518,0,1
96258,Median,3,0,2478,2478,0,0
79721,Proportion,5,2,88214,98831,3,0
90828,Pattern Finding ,29,0,3151,3151,0,0
78927,Greatest Common Factor,9,10,400890,514847,3,0
85054,Venn Diagram,17,1,76001,76064,0,0
78568,Area Triangle,154,2,1,34917,0,0
96218,Interior Angles Triangle,1,1,87608,87608,0,1
78558,Volume Rectangular Prism,78,1,420530,420530,0,1
70704,Addition and Subtraction Fractions,3,1,72187,72187,0,1
82260,Probability of a Single Event,1,1,139560,139575,0,0
96283,Circle Graph,7,2,39523,46350,2,0
84798,Division Fractions,6,1,63407,63407,0,1
96265,Subtraction Whole Numbers,16,0,211547,211547,0,0
88478,Subtraction Whole Numbers,16,0,5522,5522,0,0
85727,Box and Whisker,5,2,24710,54163,0,0
78568,Volume Rectangular Prism,27,1,67853,67853,0,1
78552,Percent Of,62,1,156908,156908,0,1
85685,Probability of Two Distinct Events,15,1,36016,36110,0,0
78528,Volume Cylinder,314,1,78797,78797,0,1
78524,Greatest Common Factor,2,1,94542,94542,0,1
78571,Volume Cylinder,315,2,74172,115891,0,0
77899,Addition and Subtraction Integers,625,1,2137,2137,0,1
96247,Table,12,1,6518,6518,0,1
83967,Conversion of Fraction Decimals Percents,10,1,13548,13548,0,1
79545,Probability of Two Distinct Events,2,1,20328,20328,0,1
78538,Volume Rectangular Prism,126,1,74006,74006,0,1
85949,Conversion of Fraction Decimals Percents,28,9,158619,188179,3,0
81481,Circle Graph,1,2,141500,158622,3,0
89928,Probability of Two Distinct Events,9,1,129021,149006,3,0
78772,Division Fractions,8,2,23741,26061,0,0
78914,Finding Percents,3,1,39574,39574,0,1
78542,Venn Diagram,58,2,19587,36185,0,0
78518,Area Rectangle,99,0,1,1,0,1
86556,Order of Operations All,77,1,58437,69484,4,0
78522,Area Parallelogram,67,1,15124,15124,0,1
81028,Scatter Plot,1,1,31826,31826,0,1
79990,Ordering Real Numbers,5,1,48710,48710,0,1
79626,Ordering Integers,4,1,158342,158342,0,1
80127,Equation Solving Two or Fewer Steps,61,1,10013,10013,0,1
96244,Solving for a variable,25,5,14405,77318,0,0
78546,Percent Of,59,1,114248,114248,0,1
96280,Complementary and Supplementary Angles,1,1,18797,18797,0,1
84102,Equation Solving Two or Fewer Steps,27,1,115383,115383,0,1
79426,Ordering Fractions,3,1,22000,22000,0,1
86377,Equation Solving Two or Fewer Steps,6,1,59204,59221,0,0
78542,Volume Rectangular Prism,134,1,118407,118407,0,1
77899,Multiplication and Division Integers,553,1,3260,3260,0,1
96284,Surface Area Rectangular Prism,4,1,39922,39922,0,1
80641,Addition and Subtraction Integers,12,1,7755,7755,0,1
84376,Proportion,7,1,18193,18193,0,1
84824,Equation Solving Two or Fewer Steps,9,1,17757,17757,0,1
96299,Least Common Multiple,9,4,24921,69843,0,0
78414,Subtraction Whole Numbers,10,1,6104,6104,0,1
78564,Area Trapezoid,61,0,16,16,0,1
78562,Area Rectangle,63,1,43496,43496,0,1
78569,Volume Cylinder,72,2,157222,215050,3,0
70695,Estimation,7,1,23530,23576,0,0
79492,Equation Solving Two or Fewer Steps,15,1,28915,29032,0,0
78523,Volume Rectangular Prism,645,1,17032,17032,0,1
86311,Venn Diagram,1,1,26918,26918,0,1
84667,Addition and Subtraction Fractions,62,1,43469,43469,0,1
89204,Multiplication and Division Integers,1,1,73344,73353,0,0
78542,Venn Diagram,20,3,20997,52487,2,0
79829,Absolute Value,6,1,10610,10610,0,1
80089,Write Linear Equation from Graph,32,1,21536,21536,0,1
96262,Venn Diagram,32,1,33025,33025,0,1
78528,Volume Rectangular Prism,347,1,14714,14714,0,1
79012,Probability of Two Distinct Events,23,1,4500,4500,0,1
90187,Division Fractions,5,1,1437,9733,4,0
89116,Solving for a variable,1,1,13932,13932,0,1
85650,Square Root,3,1,15273,15273,0,1
78814,Equivalent Fractions,1,1,66528,66528,0,1
96244,Range,16,3,2298,7881,0,0
78523,Volume Rectangular Prism,480,3,0,60484,3,0
80610,Addition and Subtraction Positive Decimals,5,1,10639,10670,0,0
92246,Addition and Subtraction Integers,1802,1,3233,3233,0,1
81446,Square Root,5,1,64547,64547,0,1
79071,Scatter Plot,7,1,100047,100047,0,1
85698,Finding Percents,4,3,8766,30875,3,0
96232,Scatter Plot,8,1,16922,16922,0,1
92246,Addition and Subtraction Integers,1147,1,1438,7386,3,0
96278,Number Line,16,1,157685,157685,0,1
79264,Interior Angles Triangle,1,1,140142,140142,0,1
78544,Volume Cylinder,13,2,128626,162828,3,0
81884,Circle Graph,1,1,685723,693071,3,0
96252,Subtraction Whole Numbers,20,1,54756,54756,0,1
83177,Table,18,1,5328,5328,0,1
78461,Solving for a variable,3,1,9484,9484,0,1
77118,Multiplication and Division Integers,415,1,5507,5507,0,1
78521,Venn Diagram,88,1,16624,16624,0,1
78919,Write Linear Equation from Graph,23,1,19796,19796,0,1
78990,Venn Diagram,11,0,71188,71188,0,0
78980,Equation Solving Two or Fewer Steps,14,1,45808,45858,0,0
88479,Pattern Finding ,44,0,51950,51950,0,0
84123,Least Common Multiple,2,3,98064,139314,4,0
78073,Pythagorean Theorem,8,2,27244,45602,1,0
84773,Addition and Subtraction Fractions,1,1,74409,238667,3,0
83666,Addition and Subtraction Integers,39,2,6631,15438,0,0
78557,Area Rectangle,258,1,3328,3328,0,1
79533,Counting Methods,12,1,16954,16954,0,1
96292,Proportion,14,1,17070,17070,0,1
78915,Box and Whisker,4,1,37562,37562,0,1
79019,Equation Solving Two or Fewer Steps,53,1,6346,6346,0,1
88688,Equation Solving Two or Fewer Steps,31,0,1420,1420,0,0
77118,Addition and Subtraction Integers,537,1,8471,8471,0,1
79006,Conversion of Fraction Decimals Percents,7,1,2938,8610,3,0
87216,Equation Solving Two or Fewer Steps,21,1,18186,18186,0,1
78278,Equation Solving More Than Two Steps,5,1,25181,25181,0,1
81013,Table,7,1,7469,7469,0,1
78593,Volume Rectangular Prism,130,1,66700,66700,0,1
96270,Venn Diagram,16,1,512500,512500,0,1
78285,Multiplication and Division Integers,1,1,32000,32000,0,1
82545,Box and Whisker,5,1,11943,11943,0,1
83322,Ordering Integers,3,1,5664,5664,0,1
83957,Ordering Positive Decimals,1,1,16441,16441,0,1
86229,Addition Whole Numbers,2,1,89286,89286,0,1
78539,Volume Cylinder,244,1,46526,46526,0,1
85074,Venn Diagram,6,1,30627,30752,0,0
80353,Finding Percents,9,1,32191,32191,0,1
78916,Area Trapezoid,24,1,2609,2609,0,1
96278,Volume Sphere,6,1,16362,16362,0,1
78576,Area Rectangle,41,1,62927,62927,0,1
86341,Write Linear Equation from Graph,3,1,5728,17369,2,0
83250,Conversion of Fraction Decimals Percents,5,3,10379,47793,4,0
96256,Equation Solving Two or Fewer Steps,25,1,57547,57547,0,1
88156,Addition and Subtraction Positive Decimals,3,1,31525,31525,0,1
78514,Volume Cylinder,67,1,109812,109812,0,1
88148,Addition and Subtraction Fractions,2,1,19425,19425,0,1
85723,Addition and Subtraction Fractions,1,1,36453,36453,0,1
78547,Percent Of,41,1,179509,179509,0,1
79062,Range,4,1,9865,9865,0,1
86330,Percent Of,7,0,9543,9543,0,0
96244,Pattern Finding ,62,1,37291,37291,0,1
83195,Multiplication and Division Integers,7,1,52997,52997,0,1
92245,Addition and Subtraction Integers,95,1,5239,5239,0,1
96278,Effect of Changing Dimensions of a Shape Prportionally,2,4,77083,248691,2,0
87421,Unit Rate,4,1,319281,319281,0,1
85828,Multiplication Fractions,1,1,17009,17009,0,1
89156,Table,8,1,205985,205985,0,1
88030,Addition and Subtraction Integers,8,1,22954,22954,0,1
80651,Conversion of Fraction Decimals Percents,13,1,6078,6078,0,1
78282,Order of Operations All,9,7,85047,178063,1,0
78537,Area Triangle,24,0,1,1,0,1
78757,Area Trapezoid,9,3,167771,185788,3,0
78566,Greatest Common Factor,40,1,39062,39062,0,1
78552,Greatest Common Factor,186,1,36829,36829,0,1
77118,Addition and Subtraction Integers,460,1,8471,8471,0,1
78911,Equation Solving Two or Fewer Steps,74,1,12340,12340,0,1
88517,Pattern Finding ,15,2,4138,24254,3,0
78764,Area Triangle,38,1,89509,89509,0,1
83169,Histogram as Table or Graph,1,4,52375,162171,3,0
87544,Equation Solving Two or Fewer Steps,2,1,33157,33157,0,1
84902,Conversion of Fraction Decimals Percents,4,1,5581,5581,0,1
92245,Area Rectangle,78,1,4969,4969,0,1
78545,Area Rectangle,38,1,58485,58485,0,1
96278,Number Line,8,1,2503918,2503918,0,1
71881,Pythagorean Theorem,8,1,38625,38703,0,0
84139,Stem and Leaf Plot,3,1,108505,108505,0,1
78450,Percent Of,2,1,38594,38594,0,1
80174,Conversion of Fraction Decimals Percents,4,1,38750,67422,1,0
96274,Equation Solving Two or Fewer Steps,20,1,3875,3875,0,1
78875,Percent Of,40,2,45417,55823,4,0
78175,Equation Solving Two or Fewer Steps,24,2,13203,25781,0,0
96210,Volume Sphere,2,1,12604,12604,0,1
78675,Table,32,1,71666,71666,0,1
96257,Subtraction Whole Numbers,22,1,27443,27443,0,1
71151,Absolute Value,8,1,4344,4422,0,0
79067,Finding Percents,8,1,65902,65902,0,1
78782,Addition Whole Numbers,3,1,10938,10938,0,1
84032,Absolute Value,1,1,7769,7769,0,1
83240,Ordering Fractions,3,1,3834,3834,0,1
92246,Addition and Subtraction Integers,1764,1,8056,8056,0,1
78411,Conversion of Fraction Decimals Percents,64,1,34600,34600,0,1
79016,Finding Percents,21,1,32006,41610,3,0
78516,Greatest Common Factor,31,1,124422,124422,0,1
85951,Circumference ,1,4,17356,44293,3,0
78574,Volume Rectangular Prism,163,2,38130,46573,0,0
53167,D.4.8-understanding-concept-of-probabilities,1,1,56780,56780,0,1
79605,Venn Diagram,135,1,21403,21403,0,1
78874,Volume Rectangular Prism,196,0,1,1,0,1
96244,Volume Cylinder,16,1,23679,23679,0,1
84755,Ordering Positive Decimals,2,3,8819,42610,0,0
78560,Area Triangle,102,1,44900,44900,0,1
78593,Volume Cylinder,142,2,45922,87986,0,0
78494,Area Rectangle,70,0,1,1,0,1
85201,Multiplication Fractions,2,1,18407,18407,0,1
78584,Area Trapezoid,33,1,303280,303280,0,1
78902,Area Rectangle,77,0,1,1,0,1
78546,Area Triangle,47,1,77843,77843,0,1
88179,Addition and Subtraction Fractions,16,1,8898,8898,0,1
78521,Area Triangle,18,2,12936,29858,0,0
78845,Circle Graph,1,20,200065,668806,2,0
96242,Write Linear Equation from Ordered Pairs,4,1,64875,64875,0,1
78949,Circle Graph,23,3,25641,57406,2,0
96273,Addition and Subtraction Fractions,6,3,21406,70422,2,0
96218,Absolute Value,5,1,3668,3668,0,1
71821,Addition and Subtraction Fractions,4,1,83835,83835,0,1
82345,Probability of a Single Event,4,1,3906,3906,0,1
79014,Pattern Finding ,26,6,43913,93059,3,0
79023,Write Linear Equation from Graph,10,4,7123,42902,4,0
83315,Addition and Subtraction Integers,24,2,13689,25906,0,0
96279,Finding Percents,5,1,14570,14570,0,1
83240,Ordering Fractions,12,1,4511,4511,0,1
81481,Percent Of,3,1,86933,86933,0,1
81979,Conversion of Fraction Decimals Percents,24,1,3849,16227,3,0
78535,Volume Cylinder,12,0,32,32,0,1
78922,Conversion of Fraction Decimals Percents,1,1,6702,6702,0,1
79068,Percent Of,4,1,18822,18822,0,1
83594,Multiplication and Division Integers,1,1,44462,44462,0,1
88516,Pattern Finding ,79,1,1367,7585,3,0
71740,Addition Whole Numbers,17,1,20556,20556,0,1
92246,Addition and Subtraction Integers,903,1,3675,3675,0,1
78566,Area Triangle,23,1,77560,77560,0,1
89675,Addition and Subtraction Integers,50,1,2686,11760,2,0
78541,Percent Of,232,0,1,1,0,1
85730,Multiplication Fractions,14,1,49953,49953,0,1
78984,Pattern Finding ,34,1,6235,6235,0,1
96242,Ordering Integers,1,1,16125,16125,0,1
79415,Addition Whole Numbers,1,1,47204,47204,0,1
78446,Conversion of Fraction Decimals Percents,12,1,9832,9832,0,1
89398,Addition and Subtraction Integers,2,2,8513,12215,0,0
78528,Volume Cylinder,301,1,78797,78797,0,1
79031,Counting Methods,15,2,17078,21638,0,0
78528,Area Rectangle,14,1,19580,19580,0,1
79274,Nets of 3D Figures,1,1,11259,11259,0,1
85310,Proportion,6,1,30515,30515,0,1
78493,Greatest Common Factor,23,1,30672,30672,0,1
78522,Area Rectangle,244,1,35537,35537,0,1
96235,Finding Percents,8,1,96691,96691,0,1
92250,"Angles - Obtuse, Acute, and Right",11,1,8535,8535,0,1
78532,Area Triangle,100,0,0,0,0,1
78447,Absolute Value,3,1,51694,51694,0,1
92250,"Angles - Obtuse, Acute, and Right",363,2,4917,6910,0,0
78453,Complementary and Supplementary Angles,8,1,15787,15787,0,1
78976,Equation Solving Two or Fewer Steps,9,1,34140,34140,0,1
78344,Equation Solving Two or Fewer Steps,14,3,12467,83508,2,0
78914,Equation Solving Two or Fewer Steps,38,1,9692,9692,0,1
96241,Equation Solving More Than Two Steps,13,1,66689,66689,0,1
77899,Multiplication and Division Integers,150,2,5351,9922,0,0
86554,Equation Solving Two or Fewer Steps,10,1,42375,42375,0,1
78501,Area Triangle,26,2,32987,96307,3,0
86556,Exponents,2,1,8297,8297,0,1
81404,Finding Percents,3,1,91578,91671,0,0
78512,Volume Rectangular Prism,395,3,263057,361752,0,0
81457,Probability of a Single Event,8,1,37578,37578,0,1
96268,Equation Solving More Than Two Steps,20,1,66281,66281,0,1
78519,Area Parallelogram,155,1,46734,46734,0,1
78982,Subtraction Whole Numbers,23,1,21407,21407,0,1
78561,Venn Diagram,95,1,13831,13831,0,1
78512,Percent Of,239,0,0,0,0,1
91889,Addition and Subtraction Positive Decimals,1,1,66390,66421,0,0
96224,Pythagorean Theorem,15,1,15344,15344,0,1
79019,Pythagorean Theorem,30,1,5000,11406,5,0
78977,Mode,3,1,14603,14603,0,1
79536,Counting Methods,11,1,39923,40008,0,0
79012,Multiplication and Division Integers,4,1,7607,7607,0,1
78583,Venn Diagram,80,1,14612,14612,0,1
92249,Finding Slope From Equation,50,1,15187,15187,0,1
78178,Ordering Fractions,14,1,3265,3265,0,1
77118,Multiplication and Division Integers,2360,1,4016,4016,0,1
78558,Volume Rectangular Prism,177,1,58305,58305,0,1
96254,Pattern Finding ,35,1,128231,128231,0,1
78981,Histogram as Table or Graph,3,1,23114,23114,0,1
87407,Proportion,7,2,9234,15422,0,0
84455,Addition and Subtraction Integers,11,1,66824,66824,0,1
78545,Venn Diagram,107,1,40282,40282,0,1
96293,Mean,1,2,153640,195125,3,0
96277,Box and Whisker,9,1,2564,2564,0,1
79264,Finding Percents,2,1,30381,30433,0,0
78567,Percent Of,63,1,37870,37870,0,1
81624,Exponents,11,1,11738,11738,0,1
79022,Box and Whisker,2,1,19532,19532,0,1
73685,Ordering Real Numbers,19,1,29547,29547,0,1
84573,Addition and Subtraction Fractions,11,1,20338,20338,0,1
78921,Area Circle,2,1,77526,77526,0,1
70733,Range,5,1,8635,8635,0,1
78542,Area Trapezoid,66,1,80858,80858,0,1
78591,Area Trapezoid,114,2,18929,121435,3,0
78576,Venn Diagram,173,1,9566,9566,0,1
79528,Subtraction Whole Numbers,1,1,78564,78584,0,0
79022,Calculations with Similar Figures,9,1,73320,73320,0,1
79662,Unit Rate,1,1,21781,21892,0,0
78499,Area Parallelogram,35,0,1,1,0,1
96265,Write Linear Equation from Graph,70,1,34847,34847,0,1
71881,Multiplication Fractions,13,1,9826,9826,0,1
96294,Multiplication and Division Positive Decimals,14,1,29801,29801,0,1
79013,Pythagorean Theorem,44,2,10083,20006,0,0
83204,Multiplication Fractions,14,3,26318,163203,3,0
88688,Equation Solving More Than Two Steps,37,0,2040,2040,0,0
92249,Area Rectangle,42,1,4329,4329,0,1
96283,Circle Graph,5,1,18398,18398,0,1
79333,Area Triangle,11,1,38229,38229,0,1
79688,Addition and Subtraction Integers,85,1,2592,2592,0,1
79761,Table,8,1,187490,187518,0,0
96223,Finding Percents,13,1,48453,48453,0,1
78764,Volume Cylinder,104,2,72592,96132,3,0
78560,Volume Cylinder,71,0,1,1,0,1
88158,Finding Percents,2,1,3300,9490,3,0
81773,Stem and Leaf Plot,3,1,24048,24048,0,1
78901,Area Rectangle,56,3,27509,50522,2,0
78344,Equation Solving Two or Fewer Steps,99,7,11870,31942,2,0
79632,Median,4,1,106639,106639,0,1
77118,Addition and Subtraction Integers,924,1,2590,2590,0,1
96296,Scatter Plot,1,1,6260,6260,0,1
96246,Pythagorean Theorem,2,1,27417,27417,0,1
92249,"Angles - Obtuse, Acute, and Right",176,2,7363,14943,0,0
78495,Volume Rectangular Prism,358,1,51549,51549,0,1
89548,Probability of Two Distinct Events,38,1,1109,3797,3,0
78279,Equation Solving More Than Two Steps,4,1,51757,51757,0,1
79219,Conversion of Fraction Decimals Percents,43,1,4688,34750,2,0
80216,Addition and Subtraction Integers,17,2,12172,21469,0,0
96265,Subtraction Whole Numbers,63,1,20966,20966,0,1
73962,Addition and Subtraction Positive Decimals,2,1,43235,43235,0,1
96246,Circle Graph,2,1,35725,35776,0,0
85714,Multiplication and Division Positive Decimals,2,1,45641,45641,0,1
78875,Volume Cylinder,61,2,89922,99997,3,0
84562,Equation Solving Two or Fewer Steps,7,1,21900,21900,0,1
79264,"Order of Operations +,-,/,* () positive reals",2,1,10835,10835,0,1
70699,Estimation,8,1,7421,7421,0,1
83199,Conversion of Fraction Decimals Percents,9,1,46372,46372,0,1
84822,Surface Area Rectangular Prism,2,1,60184,70734,7,0
78178,Equation Solving More Than Two Steps,20,1,6621,6621,0,1
78972,Multiplication and Division Integers,2,1,9526,9526,0,1
79681,Square Root,38,1,8176,8176,0,1
78559,Area Triangle,126,0,1,1,0,1
86316,Solving for a variable,4,4,42083,73961,0,0
79596,Ordering Fractions,12,1,11734,11734,0,1
78886,Finding Percents,13,2,42265,90781,3,0
78591,Venn Diagram,54,0,1,1,0,1
81935,Percent Of,6,1,14589,23625,3,0
78561,Area Rectangle,143,1,12760,12760,0,1
83314,Addition and Subtraction Integers,26,2,10651,23155,0,0
78593,Volume Cylinder,91,1,63051,63051,0,1
96265,Pattern Finding ,30,1,67938,67938,0,1
78987,Median,22,1,3284,3284,0,1
78764,Volume Cylinder,26,2,174001,205980,3,0
78978,Counting Methods,52,1,10686,10686,0,1
77899,Multiplication and Division Integers,3014,1,3369,3369,0,1
79729,Conversion of Fraction Decimals Percents,21,2,4381,10543,3,0
96265,Write Linear Equation from Graph,11,1,13556,13556,0,1
78555,Volume Cylinder,91,3,71868,123201,3,0
78571,Percent Of,263,1,25938,25938,0,1
89252,Division Fractions,1,1,1748,10026,4,0
78555,Venn Diagram,78,1,30683,30683,0,1
89123,Calculations with Similar Figures,5,1,26391,26391,0,1
78541,Volume Rectangular Prism,109,0,1,1,0,1
78531,Venn Diagram,273,1,8813,8813,0,1
81096,Ordering Fractions,25,1,56086,56115,0,0
81451,Finding Percents,3,1,110136,110198,0,0
89125,Complementary and Supplementary Angles,5,2,80718,118531,1,0
85972,Multiplication Fractions,8,1,6997,6997,0,1
78524,Percent Of,114,0,1,1,0,1
85685,Absolute Value,3,1,16515,16515,0,1
78498,Area Trapezoid,27,1,105818,105818,0,1
85334,Equation Solving More Than Two Steps,4,1,27176,27176,0,1
79487,Addition and Subtraction Integers,5,1,12375,12375,0,1
79000,Ordering Positive Decimals,13,1,11577,11577,0,1
81083,Addition and Subtraction Integers,105,1,5015,5015,0,1
73962,Unit Rate,16,1,9249,57476,1,0
82852,Probability of a Single Event,1,1,38970,38970,0,1
79027,Pattern Finding ,7,1,307938,307938,0,1
